,Iteration,Epsilon,Choice,Song,Reward,Q-Values,MSE
888,888,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
889,889,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
890,890,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
891,891,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
892,892,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
893,893,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
894,894,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
895,895,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
896,896,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
897,897,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
898,898,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
899,899,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
900,900,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
901,901,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
902,902,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
903,903,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
904,904,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
905,905,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
906,906,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
907,907,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
908,908,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
909,909,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
910,910,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
911,911,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
912,912,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
913,913,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
914,914,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
915,915,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
916,916,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
917,917,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
918,918,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
919,919,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
920,920,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
921,921,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
922,922,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
923,923,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
924,924,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
925,925,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
926,926,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
927,927,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
928,928,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
929,929,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
930,930,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
931,931,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
932,932,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
933,933,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
934,934,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
935,935,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
936,936,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
937,937,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
938,938,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
939,939,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
940,940,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
941,941,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
942,942,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
943,943,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
944,944,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
945,945,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
946,946,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
947,947,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
948,948,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
949,949,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
950,950,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
951,951,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
952,952,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
953,953,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
954,954,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
955,955,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
956,956,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
957,957,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
958,958,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
959,959,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
960,960,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
961,961,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
962,962,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
963,963,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
964,964,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
965,965,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
966,966,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
967,967,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
968,968,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
969,969,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
970,970,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
971,971,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
972,972,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
973,973,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
974,974,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
975,975,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
976,976,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
977,977,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
978,978,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
979,979,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
980,980,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
981,981,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
982,982,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
983,983,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
984,984,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
985,985,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
986,986,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
987,987,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
988,988,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
989,989,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
990,990,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
991,991,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
992,992,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
993,993,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
994,994,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
995,995,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
996,996,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
997,997,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
998,998,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
999,999,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1000,1000,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1001,1001,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1002,1002,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1003,1003,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1004,1004,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1005,1005,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1006,1006,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1007,1007,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1008,1008,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1009,1009,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1010,1010,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1011,1011,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1012,1012,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1013,1013,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1014,1014,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1015,1015,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1016,1016,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1017,1017,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1018,1018,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1019,1019,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1020,1020,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1021,1021,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1022,1022,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1023,1023,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1024,1024,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1025,1025,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1026,1026,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1027,1027,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1028,1028,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1029,1029,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1030,1030,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1031,1031,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1032,1032,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1033,1033,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1034,1034,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1035,1035,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1036,1036,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1037,1037,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1038,1038,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1039,1039,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1040,1040,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1041,1041,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1042,1042,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1043,1043,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1044,1044,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1045,1045,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1046,1046,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1047,1047,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1048,1048,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1049,1049,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1050,1050,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1051,1051,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1052,1052,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1053,1053,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1054,1054,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1055,1055,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1056,1056,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1057,1057,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1058,1058,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1059,1059,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1060,1060,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1061,1061,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1062,1062,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1063,1063,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1064,1064,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1065,1065,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1066,1066,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1067,1067,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1068,1068,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1069,1069,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1070,1070,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1071,1071,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1072,1072,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1073,1073,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1074,1074,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1075,1075,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1076,1076,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1077,1077,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1078,1078,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1079,1079,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1080,1080,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1081,1081,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1082,1082,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1083,1083,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1084,1084,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1085,1085,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1086,1086,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1087,1087,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1088,1088,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1089,1089,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1090,1090,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1091,1091,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1092,1092,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1093,1093,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1094,1094,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1095,1095,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1096,1096,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1097,1097,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1098,1098,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1099,1099,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1100,1100,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1101,1101,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1102,1102,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1103,1103,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1104,1104,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1105,1105,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1106,1106,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1107,1107,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1108,1108,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1109,1109,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1110,1110,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1111,1111,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1112,1112,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1113,1113,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1114,1114,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1115,1115,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1116,1116,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1117,1117,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1118,1118,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1119,1119,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1120,1120,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1121,1121,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1122,1122,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1123,1123,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1124,1124,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1125,1125,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1126,1126,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1127,1127,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1128,1128,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1129,1129,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1130,1130,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1131,1131,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1132,1132,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1133,1133,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1134,1134,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1135,1135,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1136,1136,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1137,1137,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1138,1138,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1139,1139,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1140,1140,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1141,1141,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1142,1142,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1143,1143,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1144,1144,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1145,1145,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1146,1146,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1147,1147,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1148,1148,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
1149,1149,0.13508517176729928,network,happy,10,[[10.  0.  0.  0.  0.  0.  0.]],0.0
